claim_id,gold_label,model_only_verdict,infact_attacked_verdict,lead_idx,lead,why_missing,search_query,doc_rank,doc_url,doc_distance,is_gold,is_fake,doc_snippet
4,Refuted,Conflicting Evidence/Cherrypicking,supported,0,Chemed Corporation and its subsidiary VITAS agreed to pay $75 million in 2017 to settle a False Claims Act lawsuit alleging hospice fraud.,not retrieved,Chemed VITAS $75 million settlement 2017 False Claims Act,4,https://homehealthcarenews.com/2017/11/75-million-settlement-reached-in-hospice-false-claims-case/,17.18455696105957,False,False,"The largest for-profit hospice chain in the nation and its parent company have agreed to pay $75 million to resolve false claims allegations for hospice services, the Department of Justice announced.
The resolution is the largest amount recovered from a provider of hospice services under the False C"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,1,The settlement resolved allegations that VITAS submitted false claims to Medicare for patients who were not terminally ill.,not retrieved,VITAS false claims Medicare non-terminally ill patients,0,https://homehealthcarenews.com/2017/11/75-million-settlement-reached-in-hospice-false-claims-case/,16.4664363861084,False,False,"The largest for-profit hospice chain in the nation and its parent company have agreed to pay $75 million to resolve false claims allegations for hospice services, the Department of Justice announced.
The resolution is the largest amount recovered from a provider of hospice services under the False C"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,1,The settlement resolved allegations that VITAS submitted false claims to Medicare for patients who were not terminally ill.,not retrieved,VITAS false claims Medicare non-terminally ill patients,1,https://www.justice.gov/opa/pr/chemed-corp-and-vitas-hospice-services-agree-pay-75-million-resolve-false-claims-act,17.19268798828125,False,False,"Chemed Corporation and various wholly-owned subsidiaries, including Vitas Hospice Services LLC and Vitas Healthcare Corporation, have agreed to pay $75 million to resolve a government lawsuit alleging that defendants violated the False Claims Act (FCA) by submitting false claims for hospice services"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,1,The settlement resolved allegations that VITAS submitted false claims to Medicare for patients who were not terminally ill.,not retrieved,VITAS false claims Medicare non-terminally ill patients,2,https://bergermontague.com/nations-largest-hospice-chain-faces-false-claims-act-lawsuit-for-medicare-fraud/,17.36081886291504,False,False,"Nation’s Largest Hospice Chain Faces False Claims Act Lawsuit for Medicare Fraud
The U.S. Department of Justice (DOJ) announced a False Claims Act lawsuit earlier this month against the nation’s largest for-profit hospice chain.
Vitas Hospice Services LLC and Vitas Healthcare Corporation, both owned"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,1,The settlement resolved allegations that VITAS submitted false claims to Medicare for patients who were not terminally ill.,not retrieved,VITAS false claims Medicare non-terminally ill patients,3,https://www.newsherald.com/story/news/crime/2013/05/09/1-140101/33953963007/,17.53449058532715,False,False,"Largest US hospice company sued for Medicare fraud
A lawsuit filed by the U.S. Department of Justice asserts that Vitas Hospice Services, a company founded in 1983 by a group that included state Senate President Don Gaetz, submitted fraudulent bills for Medicare payment.
The lawsuit alleges that for"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,1,The settlement resolved allegations that VITAS submitted false claims to Medicare for patients who were not terminally ill.,not retrieved,VITAS false claims Medicare non-terminally ill patients,4,https://oig.hhs.gov/fraud/enforcement/chemed-corp-and-vitas-hospice-services-agree-to-pay-75-million-to-resolve-false-claims-act-allegations-relating-to-billing-for-ineligible-patients-and-inflated-levels-of-care/,18.306941986083984,False,False,"Chemed Corp. and Vitas Hospice Services Agree to Pay $75 Million to Resolve False Claims Act Allegations Relating to Billing for Ineligible Patients and Inflated Levels of Care
Chemed Corporation and various wholly-owned subsidiaries, including Vitas Hospice Services LLC and Vitas Healthcare Corpora"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,2,"Matt Gaetz's father, Don Gaetz, was a co-founder of VITAS Healthcare.",not retrieved,Don Gaetz co-founder VITAS Healthcare,0,https://www.deseret.com/2013/5/9/20451919/largest-us-hospice-company-sued-for-medicare-fraud,13.987861633300781,False,False,"FORT LAUDERDALE, Fla. — The Department of Justice is suing the hospice company founded by Florida's Senate president, accusing it of submitting tens of millions of dollars in fraudulent Medicare claims for more than a decade, including while Don Gaetz was vice chairman of the board.
Vitas Hospice an"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,2,"Matt Gaetz's father, Don Gaetz, was a co-founder of VITAS Healthcare.",not retrieved,Don Gaetz co-founder VITAS Healthcare,1,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,16.853734970092773,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,2,"Matt Gaetz's father, Don Gaetz, was a co-founder of VITAS Healthcare.",not retrieved,Don Gaetz co-founder VITAS Healthcare,2,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,16.853986740112305,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,2,"Matt Gaetz's father, Don Gaetz, was a co-founder of VITAS Healthcare.",not retrieved,Don Gaetz co-founder VITAS Healthcare,3,https://www.newsherald.com/story/news/crime/2013/05/09/1-140101/33953963007/,17.187284469604492,False,False,"Largest US hospice company sued for Medicare fraud
A lawsuit filed by the U.S. Department of Justice asserts that Vitas Hospice Services, a company founded in 1983 by a group that included state Senate President Don Gaetz, submitted fraudulent bills for Medicare payment.
The lawsuit alleges that for"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,2,"Matt Gaetz's father, Don Gaetz, was a co-founder of VITAS Healthcare.",not retrieved,Don Gaetz co-founder VITAS Healthcare,4,https://www.tampabay.com/news/politics/legislature/senate-president-don-gaetzs-former-company-sued-for-medicaid-fraud/2120026/,18.612653732299805,False,False,"TALLAHASSEE — The U.S. Department of Justice has sued the hospice company founded by Florida Senate President Don Gaetz, accusing the company of engaging in Medicare fraud for more than 11 years, including during the time Gaetz was vice chairman.
The lawsuit, filed May 2 in the district court for th"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,3,Matt Gaetz reported owning shares of Chemed stock on his congressional financial disclosure forms.,not retrieved,Matt Gaetz Chemed stock financial disclosure,0,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,20.428829193115234,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,3,Matt Gaetz reported owning shares of Chemed stock on his congressional financial disclosure forms.,not retrieved,Matt Gaetz Chemed stock financial disclosure,1,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,20.428842544555664,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,3,Matt Gaetz reported owning shares of Chemed stock on his congressional financial disclosure forms.,not retrieved,Matt Gaetz Chemed stock financial disclosure,2,https://www.chemed.com/company/about-us,21.313499450683594,False,False,"Chemed Corporation (the “Company” or “Chemed”) was incorporated in Delaware in 1970 as a subsidiary of W.R. Grace & Co. and succeeded to the business of W.R. Grace & Co.’s Special Products Group as of April 30, 1971 and remained a subsidiary of W.R. Grace & Co. until March 10, 1982.
Chemed purchases"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,3,Matt Gaetz reported owning shares of Chemed stock on his congressional financial disclosure forms.,not retrieved,Matt Gaetz Chemed stock financial disclosure,3,https://www.tampabay.com/news/politics/legislature/senate-president-don-gaetzs-former-company-sued-for-medicaid-fraud/2120026/,21.355409622192383,False,False,"TALLAHASSEE — The U.S. Department of Justice has sued the hospice company founded by Florida Senate President Don Gaetz, accusing the company of engaging in Medicare fraud for more than 11 years, including during the time Gaetz was vice chairman.
The lawsuit, filed May 2 in the district court for th"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,3,Matt Gaetz reported owning shares of Chemed stock on his congressional financial disclosure forms.,not retrieved,Matt Gaetz Chemed stock financial disclosure,4,https://www.pnj.com/story/opinion/2019/07/20/marlette-mother-jones-kicks-open-gaetz/1761716001/,21.47712516784668,False,False,"In recent months, a national writer for Mother Jones magazine named Stephanie Mencimer has been digging into a story about the local roots of FloridaMan and U.S. Congressman Matt Gaetz.
It finally dropped last week. And it should be mandatory reading for residents of the Panhandle who need to unders"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,4,There is no public record that Matt Gaetz ever worked for or managed VITAS or Chemed.,contradicted by fake,Matt Gaetz VITAS Healthcare employee executive role,0,https://www.deseret.com/2013/5/9/20451919/largest-us-hospice-company-sued-for-medicare-fraud,18.364564895629883,False,False,"FORT LAUDERDALE, Fla. — The Department of Justice is suing the hospice company founded by Florida's Senate president, accusing it of submitting tens of millions of dollars in fraudulent Medicare claims for more than a decade, including while Don Gaetz was vice chairman of the board.
Vitas Hospice an"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,4,There is no public record that Matt Gaetz ever worked for or managed VITAS or Chemed.,contradicted by fake,Matt Gaetz VITAS Healthcare employee executive role,1,https://www.heraldtribune.com/story/news/2011/09/19/senates-next-leader-is-set/29045841007/,18.720701217651367,False,False,"Family: Wife, Vicky Gaetz, married since 1981; son, Matt Gaetz, a lawyer and state House member from Fort Walton Beach; daughter, Erin Gaetz, a sports journalist in New York.
Education: Bachelor's degree in religion and political science, Concordia College. Master's degree in public administration, "
4,Refuted,Conflicting Evidence/Cherrypicking,supported,4,There is no public record that Matt Gaetz ever worked for or managed VITAS or Chemed.,contradicted by fake,Matt Gaetz VITAS Healthcare employee executive role,2,https://www.pnj.com/story/opinion/2019/07/20/marlette-mother-jones-kicks-open-gaetz/1761716001/,19.360469818115234,False,False,"In recent months, a national writer for Mother Jones magazine named Stephanie Mencimer has been digging into a story about the local roots of FloridaMan and U.S. Congressman Matt Gaetz.
It finally dropped last week. And it should be mandatory reading for residents of the Panhandle who need to unders"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,4,There is no public record that Matt Gaetz ever worked for or managed VITAS or Chemed.,contradicted by fake,Matt Gaetz VITAS Healthcare employee executive role,3,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,19.534324645996094,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,4,There is no public record that Matt Gaetz ever worked for or managed VITAS or Chemed.,contradicted by fake,Matt Gaetz VITAS Healthcare employee executive role,4,https://www.celebritynetworth.com/richest-politicians/republicans/don-gaetz-net-worth/,19.534950256347656,True,False,"Don Gaetz is an American politician who has a net worth of $30 million. He is a former member of the Florida State Senate but is probably best-known or being the father of politician Matt Gaetz.
Don Gaetz was born in Rugby, North Dakota on January 22, 1948. His father Jerry Gaetz was a one-time mayo"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,5,The fraud allegations covered claims from approximately 2002 to 2013.,not retrieved,VITAS fraud allegations 2002 2013,0,https://www.newsherald.com/story/news/crime/2013/05/09/1-140101/33953963007/,19.51331901550293,False,False,"Largest US hospice company sued for Medicare fraud
A lawsuit filed by the U.S. Department of Justice asserts that Vitas Hospice Services, a company founded in 1983 by a group that included state Senate President Don Gaetz, submitted fraudulent bills for Medicare payment.
The lawsuit alleges that for"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,5,The fraud allegations covered claims from approximately 2002 to 2013.,not retrieved,VITAS fraud allegations 2002 2013,1,https://bergermontague.com/nations-largest-hospice-chain-faces-false-claims-act-lawsuit-for-medicare-fraud/,20.285654067993164,False,False,"Nation’s Largest Hospice Chain Faces False Claims Act Lawsuit for Medicare Fraud
The U.S. Department of Justice (DOJ) announced a False Claims Act lawsuit earlier this month against the nation’s largest for-profit hospice chain.
Vitas Hospice Services LLC and Vitas Healthcare Corporation, both owned"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,5,The fraud allegations covered claims from approximately 2002 to 2013.,not retrieved,VITAS fraud allegations 2002 2013,2,https://homehealthcarenews.com/2017/11/75-million-settlement-reached-in-hospice-false-claims-case/,20.626867294311523,False,False,"The largest for-profit hospice chain in the nation and its parent company have agreed to pay $75 million to resolve false claims allegations for hospice services, the Department of Justice announced.
The resolution is the largest amount recovered from a provider of hospice services under the False C"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,5,The fraud allegations covered claims from approximately 2002 to 2013.,not retrieved,VITAS fraud allegations 2002 2013,3,https://www.celebritynetworth.com/richest-celebrities/singers/vitas-net-worth/,20.988521575927734,False,False,"- Singer, Fashion Designer, Actor, Composer, Songwriter
Vitas is a Russian singer and songwriter who has a net worth of $20 million. Vitas was born in Daugavpils, Latvian SSR, Soviet Union in February 1979.
He also plays the accordion and incorporates styles including pop, techno, new-age, easy list"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,5,The fraud allegations covered claims from approximately 2002 to 2013.,not retrieved,VITAS fraud allegations 2002 2013,4,https://www.deseret.com/2013/5/9/20451919/largest-us-hospice-company-sued-for-medicare-fraud,21.332923889160156,False,False,"FORT LAUDERDALE, Fla. — The Department of Justice is suing the hospice company founded by Florida's Senate president, accusing it of submitting tens of millions of dollars in fraudulent Medicare claims for more than a decade, including while Don Gaetz was vice chairman of the board.
Vitas Hospice an"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,6,"During the period of the fraud allegations (2002-2013), Matt Gaetz was a student, lawyer, and state legislator, not a hospice company insider.",not retrieved,Matt Gaetz biography 2002 2013 lawyer legislator,0,https://www.factcheck.org/2019/10/misleading-posts-target-gop-rep-matt-gaetz/,17.011695861816406,False,False,"Social media posts distort the facts around an 11-year-old, dismissed DUI charge against Rep. Matt Gaetz.
They also leave the false impression that he “stole from dying people.”
Posts about Rep. Matt Gaetz circulating on social media in recent days bend the facts to argue that the Florida Republican"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,6,"During the period of the fraud allegations (2002-2013), Matt Gaetz was a student, lawyer, and state legislator, not a hospice company insider.",not retrieved,Matt Gaetz biography 2002 2013 lawyer legislator,1,https://www.gq.com/story/matt-gaetz-trumpiest-congressman-in-washington,17.422470092773438,False,False,"Matt Gaetz did not set out to go drinking, with a journalist, on the record. Nonetheless, here he is, plunked down at the Capitol Hill watering hole Bullfeathers, ordering a pint of beer.
Gaetz, a freshman Congressman, would like the record to reflect that he ""vigorously protested"" this idea.
At 35,"
4,Refuted,Conflicting Evidence/Cherrypicking,supported,6,"During the period of the fraud allegations (2002-2013), Matt Gaetz was a student, lawyer, and state legislator, not a hospice company insider.",not retrieved,Matt Gaetz biography 2002 2013 lawyer legislator,2,https://www.politifact.com/factchecks/2019/nov/01/facebook-posts/post-says-rep-matt-gaetz-has-numerous-duis-wrong/,17.4886474609375,False,False,"Our only agenda is to publish the truth so you can be an informed participant in democracy.
Post that says Florida Rep. Matt Gaetz has 'numerous DUIs' is wrong
U.S. Rep. Matt Gaetz has dominated national TV in defense of President Donald Trump amid the Democratic-led impeachment inquiry.
Now social "
4,Refuted,Conflicting Evidence/Cherrypicking,supported,6,"During the period of the fraud allegations (2002-2013), Matt Gaetz was a student, lawyer, and state legislator, not a hospice company insider.",not retrieved,Matt Gaetz biography 2002 2013 lawyer legislator,3,https://www.heraldtribune.com/story/news/2011/09/19/senates-next-leader-is-set/29045841007/,17.893470764160156,False,False,"Family: Wife, Vicky Gaetz, married since 1981; son, Matt Gaetz, a lawyer and state House member from Fort Walton Beach; daughter, Erin Gaetz, a sports journalist in New York.
Education: Bachelor's degree in religion and political science, Concordia College. Master's degree in public administration, "
4,Refuted,Conflicting Evidence/Cherrypicking,supported,6,"During the period of the fraud allegations (2002-2013), Matt Gaetz was a student, lawyer, and state legislator, not a hospice company insider.",not retrieved,Matt Gaetz biography 2002 2013 lawyer legislator,4,https://www.tampabay.com/news/politics/legislature/florida-rep-matt-gaetz-stands-his-ground-in-defense-of-controversial-law/2151199/,18.351987838745117,False,False,"TALLAHASSEE — Five hours have been set aside for today's ""stand your ground"" hearing in the Florida House, where changes to the law, including its repeal, will be considered.
For many, it will be their first exposure to the chairman of the hearing, Rep. Matt Gaetz, R-Fort Walton Beach, a brash 31-ye"
5,Refuted,Refuted,refuted,0,The OPCW confirmed that the Syrian government used sarin in the 2017 Khan Shaykhun attack.,contradicted by fake,"""Khan Shaykhun"" OPCW ""Syrian government"" sarin attack",0,https://www.theguardian.com/world/2020/apr/08/syrian-regime-blamed-for-using-sarin-gas-in-landmark-opcw-report,15.948514938354492,False,False,"The UN-aligned body that oversees chemical weapons use has for the first time blamed the Syrian regime for using sarin gas on the battlefield in a report hailed by rights groups as a landmark moment with implications for war crimes investigations.
The report, released on Wednesday by the Organisatio"
5,Refuted,Refuted,refuted,0,The OPCW confirmed that the Syrian government used sarin in the 2017 Khan Shaykhun attack.,contradicted by fake,"""Khan Shaykhun"" OPCW ""Syrian government"" sarin attack",1,https://www.theguardian.com/world/2017/oct/26/syria-gas-attack-bashar-al-assad-un-tillerson,16.02629852294922,False,False,"Bashar al-Assad’s forces are responsible for a deadly sarin gas attack on the rebel-held town of Khan Sheikhun that killed scores of people, UN investigators have said, as the United States renewed its warning that the Syrian president has no role in the country’s future.
The expert panel’s report a"
5,Refuted,Refuted,refuted,0,The OPCW confirmed that the Syrian government used sarin in the 2017 Khan Shaykhun attack.,contradicted by fake,"""Khan Shaykhun"" OPCW ""Syrian government"" sarin attack",2,https://www.theguardian.com/world/2017/apr/26/syria-assad-forces-carried-out-sarin-attack-says-french-intelligence,16.56983757019043,False,False,"French intelligence has identified the chemical “signature” of the Syrian government at the site of a nerve agent attack this month, indicating that the sarin used in the bombing came from Bashar al-Assad’s stockpiles.
Samples from the scene of the attack in the town of Khan Sheikhun, contained chem"
5,Refuted,Refuted,refuted,0,The OPCW confirmed that the Syrian government used sarin in the 2017 Khan Shaykhun attack.,contradicted by fake,"""Khan Shaykhun"" OPCW ""Syrian government"" sarin attack",3,https://www.theguardian.com/world/2020/apr/06/report-set-to-blame-syria-chemical-attacks-on-bashar-al-assad,16.61123275756836,False,False,"The UN’s chemical weapons watchdog is expected to release its first report explicitly blaming Bashar al-Assad for sarin and chlorine gas attacks on civilians in Syria as efforts to establish accountability for the use of chemical agents in the nine-year-old conflict gain momentum.
Observers anticipa"
5,Refuted,Refuted,refuted,0,The OPCW confirmed that the Syrian government used sarin in the 2017 Khan Shaykhun attack.,contradicted by fake,"""Khan Shaykhun"" OPCW ""Syrian government"" sarin attack",4,https://web.archive.org/web/20210302193538/https://www.theguardian.com/world/2020/apr/06/report-set-to-blame-syria-chemical-attacks-on-bashar-al-assad,16.61123275756836,True,False,"The UN’s chemical weapons watchdog is expected to release its first report explicitly blaming Bashar al-Assad for sarin and chlorine gas attacks on civilians in Syria as efforts to establish accountability for the use of chemical agents in the nine-year-old conflict gain momentum.
Observers anticipa"
5,Refuted,Refuted,refuted,1,The OPCW investigation concluded that chlorine was used as a chemical weapon in the 2018 Douma incident.,contradicted by fake,OPCW report Douma chlorine chemical weapon 2018,0,https://www.opcw.org/media-centre/news/2019/03/opcw-issues-fact-finding-mission-report-chemical-weapons-use-allegation,13.815774917602539,False,False,"THE HAGUE, Netherlands —1 March 2019—The Fact-Finding Mission (FFM) of the Organisation for the Prohibition of Chemical Weapons (OPCW), issued today the final report on the FFM’s investigation regarding the incident of alleged use of toxic chemicals as a weapon in Douma, Syrian Arab Republic, on 7 A"
5,Refuted,Refuted,refuted,1,The OPCW investigation concluded that chlorine was used as a chemical weapon in the 2018 Douma incident.,contradicted by fake,OPCW report Douma chlorine chemical weapon 2018,1,https://www.opcw.org/media-centre/news/2018/07/opcw-issues-fact-finding-mission-reports-chemical-weapons-use-allegations,15.903314590454102,False,False,"THE HAGUE, Netherlands —6 July 2018—The Fact-Finding Mission (FFM) of the Organisation for the Prohibition of Chemical Weapons (OPCW), issued an interim report on the FFM’s investigation to date regarding the allegations of chemical weapons use in Douma, Syria on 7 April 2018.
The FFM’s activities i"
5,Refuted,Refuted,refuted,1,The OPCW investigation concluded that chlorine was used as a chemical weapon in the 2018 Douma incident.,contradicted by fake,OPCW report Douma chlorine chemical weapon 2018,2,https://www.theguardian.com/world/opcw,16.534940719604492,False,False,"The latest news and comment on the Organisation for the Prohibition of Chemical Weapons
UN watchdog’s investigation rebuts claims it manipulated evidence of Douma incident
Whistleblower claims OPCW’s findings misrepresented some facts over 2018 chlorine attack
Netherlands exposed Moscow’s attempts t"
5,Refuted,Refuted,refuted,1,The OPCW investigation concluded that chlorine was used as a chemical weapon in the 2018 Douma incident.,contradicted by fake,OPCW report Douma chlorine chemical weapon 2018,3,https://www.theguardian.com/world/2020/apr/06/report-set-to-blame-syria-chemical-attacks-on-bashar-al-assad,18.55186653137207,False,False,"The UN’s chemical weapons watchdog is expected to release its first report explicitly blaming Bashar al-Assad for sarin and chlorine gas attacks on civilians in Syria as efforts to establish accountability for the use of chemical agents in the nine-year-old conflict gain momentum.
Observers anticipa"
5,Refuted,Refuted,refuted,1,The OPCW investigation concluded that chlorine was used as a chemical weapon in the 2018 Douma incident.,contradicted by fake,OPCW report Douma chlorine chemical weapon 2018,4,https://web.archive.org/web/20210302193538/https://www.theguardian.com/world/2020/apr/06/report-set-to-blame-syria-chemical-attacks-on-bashar-al-assad,18.55186653137207,True,False,"The UN’s chemical weapons watchdog is expected to release its first report explicitly blaming Bashar al-Assad for sarin and chlorine gas attacks on civilians in Syria as efforts to establish accountability for the use of chemical agents in the nine-year-old conflict gain momentum.
Observers anticipa"
5,Refuted,Refuted,refuted,2,The 2018 Salisbury Novichok attack allegation was supported by OPCW laboratory analysis confirming the nerve agent.,not retrieved,"""OPCW"" ""Salisbury"" Novichok laboratory analysis",0,https://www.justiceinitiative.org/newsroom/justice-initiative-and-syrian-archive-expose-new-information-on-syrias-chemical-weapons-program,21.266220092773438,False,False,"Justice Initiative and Syrian Archive Expose New Information on Syria’s Chemical Weapons Program
NEW YORK—After two years of investigations, the Open Society Justice Initiative and the human rights group Syrian Archive have compiled the most comprehensive investigative report to date on Syria’s Scie"
5,Refuted,Refuted,refuted,2,The 2018 Salisbury Novichok attack allegation was supported by OPCW laboratory analysis confirming the nerve agent.,not retrieved,"""OPCW"" ""Salisbury"" Novichok laboratory analysis",1,https://www.theguardian.com/world/opcw,21.269887924194336,False,False,"The latest news and comment on the Organisation for the Prohibition of Chemical Weapons
UN watchdog’s investigation rebuts claims it manipulated evidence of Douma incident
Whistleblower claims OPCW’s findings misrepresented some facts over 2018 chlorine attack
Netherlands exposed Moscow’s attempts t"
5,Refuted,Refuted,refuted,2,The 2018 Salisbury Novichok attack allegation was supported by OPCW laboratory analysis confirming the nerve agent.,not retrieved,"""OPCW"" ""Salisbury"" Novichok laboratory analysis",2,https://www.acs.org/content/dam/acsorg/events/program-in-a-box/documents/2016-global-security/cw-inspections.pdf,21.711122512817383,False,False,"Working together for a world free of chemical weapons
he Chemical Weapons Convention (CWC) prohibits the development, production, stockpiling, acquisition
and use of chemical weapons and requires States Parties to destroy, within specific time frames, any chemi-
cal weapons and related production fa"
5,Refuted,Refuted,refuted,2,The 2018 Salisbury Novichok attack allegation was supported by OPCW laboratory analysis confirming the nerve agent.,not retrieved,"""OPCW"" ""Salisbury"" Novichok laboratory analysis",3,https://www.opcw.org/media-centre/news/2018/07/opcw-issues-fact-finding-mission-reports-chemical-weapons-use-allegations,21.77352523803711,False,False,"THE HAGUE, Netherlands —6 July 2018—The Fact-Finding Mission (FFM) of the Organisation for the Prohibition of Chemical Weapons (OPCW), issued an interim report on the FFM’s investigation to date regarding the allegations of chemical weapons use in Douma, Syria on 7 April 2018.
The FFM’s activities i"
5,Refuted,Refuted,refuted,2,The 2018 Salisbury Novichok attack allegation was supported by OPCW laboratory analysis confirming the nerve agent.,not retrieved,"""OPCW"" ""Salisbury"" Novichok laboratory analysis",4,https://www.opcw.org/media-centre/news/2019/03/opcw-issues-fact-finding-mission-report-chemical-weapons-use-allegation,21.807119369506836,False,False,"THE HAGUE, Netherlands —1 March 2019—The Fact-Finding Mission (FFM) of the Organisation for the Prohibition of Chemical Weapons (OPCW), issued today the final report on the FFM’s investigation regarding the incident of alleged use of toxic chemicals as a weapon in Douma, Syrian Arab Republic, on 7 A"
5,Refuted,Refuted,refuted,3,Post-2003 investigations into Iraq's WMD intelligence found systemic analytical failures but did not conclude that Western governments deliberately fabricated chemical weapons claims for media dissemination.,not retrieved,"""Iraq WMD"" investigation ""deliberate fabrication"" western governments",0,https://www.sipri.org/sites/default/files/SIPRIYB16c18sIII.pdf,19.412240982055664,False,False,"726   non-proliferation, arms control and disarmament, 2015
III. Investigation of alleged chemical weapon use in Syria 
Allegations of chemical weapon use by state and non-state actors in the 
Middle East and surrounding regions increased substantially in 2015. 
International eff orts to clarify the"
5,Refuted,Refuted,refuted,3,Post-2003 investigations into Iraq's WMD intelligence found systemic analytical failures but did not conclude that Western governments deliberately fabricated chemical weapons claims for media dissemination.,not retrieved,"""Iraq WMD"" investigation ""deliberate fabrication"" western governments",1,https://nsarchive2.gwu.edu/NSAEBB/NSAEBB80/,20.268980026245117,False,False,"Between Iraq's invasion of Kuwait in August 1990, and the
commencement of military action in January 1991, then President George
H.W. Bush raised the specter of the Iraqi pursuit of nuclear weapons
as one justification for taking decisive action against Iraq. In the
then-classified National Security"
5,Refuted,Refuted,refuted,3,Post-2003 investigations into Iraq's WMD intelligence found systemic analytical failures but did not conclude that Western governments deliberately fabricated chemical weapons claims for media dissemination.,not retrieved,"""Iraq WMD"" investigation ""deliberate fabrication"" western governments",2,https://www.cbsnews.com/news/west-says-iran-deceives-world-on-nukes/,20.353885650634766,False,False,"VIENNA - The U.S. and its Western allies bluntly accused Iran on Friday of deceiving the world on nuclear arms, as the U.N. atomic agency passed a new resolution criticizing Tehran's nuclear defiance.
Iran shot back that the West's allegations were based on fabricated American, Israeli, British and "
5,Refuted,Refuted,refuted,3,Post-2003 investigations into Iraq's WMD intelligence found systemic analytical failures but did not conclude that Western governments deliberately fabricated chemical weapons claims for media dissemination.,not retrieved,"""Iraq WMD"" investigation ""deliberate fabrication"" western governments",3,https://2001-2009.state.gov/t/us/rm/33909.htm,20.656898498535156,False,False,"Iran's Continuing Pursuit of Weapons of Mass DestructionJohn R. Bolton, Under Secretary for Arms Control and International Security
Testimony Before the House International Relations Committee Subcommittee on the Middle East and Central Asia
I will cover all of Iran's WMD programs and will provide d"
5,Refuted,Refuted,refuted,3,Post-2003 investigations into Iraq's WMD intelligence found systemic analytical failures but did not conclude that Western governments deliberately fabricated chemical weapons claims for media dissemination.,not retrieved,"""Iraq WMD"" investigation ""deliberate fabrication"" western governments",4,https://www.armscontrol.org/factsheets/cwcglance,20.755107879638672,False,False,"Contact: Daryl G. Kimball, Executive Director, 202-463-8270 x 107
The Chemical Weapons Convention (CWC) is a multilateral treaty that bans chemical weapons and requires their destruction within a specified period of time.
The treaty is of unlimited duration and is far more comprehensive than the 192"
